ean/modelo,cod_interno,producto,marca,precio_online,precio_cuotas,garantia,url,timestamp
CP03,20023130,Notebook HP 17 Ryzen 3 5300U 16gb + 256gb SSD / AMD Win,HP,$500.000,ND,ND,https://www.fravega.com/p/notebook-hp-17-ryzen-3-5300u-16gb-256gb-ssd-amd-win-20023130/,2022-03-22 20:34:27
ND,20022016,Hp Notebook Hp 245g8 14 R3-5300u 8gb 1t Freedos,HP,$95.484,ND,ND,https://www.fravega.com/p/hp-notebook-hp-245g8-14-r3-5300u-8gb-1t-freedos-20022016/,2022-03-22 20:34:27
ND,20021882,"Notebook Banghó Max L4 I1 F ( 14""hd/4/120/free Soft/gar1año)",BANGHO,$51.371,ND,ND,https://www.fravega.com/p/notebook-bangho-max-l4-i1-f-(-14&quot;hd-4-120-free-soft-gar1ano)-20021882/,2022-03-22 20:34:27
ND,20021853,"Notebook HP 15"" Core i7 11va 16gb + 256gb SSD / Intel Win",HP,$212.299,ND,ND,https://www.fravega.com/p/notebook-hp-15-core-i7-11va-16gb-256gb-ssd-intel-win-20021853/,2022-03-22 20:34:27
ND,20021847,"Notebook HP 15"" FHD Core i7 11va 16gb + 512 SSD / TOUCH Intel Win",HP,$276.099,ND,ND,https://www.fravega.com/p/notebook-hp-15-fhd-core-i7-11va-16gb-512-ssd-touch-intel-win-20021847/,2022-03-22 20:34:27
I351,20023134,Notebook Dell 15 TouchScreen Core i7 11va 16gb + 256gb SSD / Intel Win,DELL,$500.000,ND,ND,https://www.fravega.com/p/notebook-dell-15-touchscreen-core-i7-11va-16gb-256gb-ssd-intel-win-20023134/,2022-03-22 20:34:28
I351,20023138,Notebook Dell 15 TouchScreen Core i7 11va 32gb + 1tb SSD / Intel Win,DELL,$500.000,ND,ND,https://www.fravega.com/p/notebook-dell-15-touchscreen-core-i7-11va-32gb-1tb-ssd-intel-win-20023138/,2022-03-22 20:34:29
81Y6,20023139,Notebook Lenovo Gamer 15 Core i7 10ma 16gb + 512gb SSD 1tb / Intel NVIDIA,LENOVO,$500.000,ND,ND,https://www.fravega.com/p/notebook-lenovo-gamer-15-core-i7-10ma-16gb-512gb-ssd-1tb-intel-nvidia-20023139/,2022-03-22 20:34:29
81Y4,20023141,Notebook Lenovo Gamer 15 Core i7 10ma 32gb + 1tb SSD 2tb / Intel NVIDIA,LENOVO,$500.000,ND,ND,https://www.fravega.com/p/notebook-lenovo-gamer-15-core-i7-10ma-32gb-1tb-ssd-2tb-intel-nvidia-20023141/,2022-03-22 20:34:29
81Y5,20023140,Notebook Lenovo Gamer 15 Core i7 10ma 32gb + 512gb SSD 1tb / Intel NVIDIA,LENOVO,$500.000,ND,ND,https://www.fravega.com/p/notebook-lenovo-gamer-15-core-i7-10ma-32gb-512gb-ssd-1tb-intel-nvidia-20023140/,2022-03-22 20:34:29
